api_player_id,card_id,player_name,season,club,league,current_pool,goals,assists,minutes,rt,verified_position,confidence,evidence
2056,140204,Pablo Sarabia,1819,Sevilla,LL,CAM,12,13,2728,89,Winger,high,RW/right-mid at Sevilla under Machin; not a 10
30537,146236,D. Berardi,2021,Sassuolo,SA,CAM,17,7,2484,86,Winger,high,Sassuolo's fixed RW
30537,145797,D. Berardi,2122,Sassuolo,SA,CAM,15,14,2838,88,Winger,high,Sassuolo's fixed RW
37127,131961,M. Ødegaard,2122,Arsenal,PL,CAM,7,4,2793,78,CAM,high,Arteta's 10 in 4-2-3-1 after permanent signing
37127,131533,M. Ødegaard,2223,Arsenal,PL,CAM,15,7,3149,88,CAM,high,Captain-10 (advanced right 8) in 4-3-3
37127,131118,M. Ødegaard,2324,Arsenal,PL,CAM,8,10,3104,85,CAM,high,Captain-10
1458,134800,M. Özil,1516,Arsenal,PL,CAM,6,19,3049,88,CAM,high,Wenger's fixed 10; 19-assist season
1458,134385,M. Özil,1617,Arsenal,PL,CAM,8,9,2848,85,CAM,high,Wenger's fixed 10
909,133858,M. Rashford,1718,Manchester United,PL,CAM,7,5,1805,76,Winger,high,LW with Lukaku at CF
909,133057,M. Rashford,1920,Manchester United,PL,CAM,17,7,2655,88,Winger,high,LW in Solskjaer's 4-2-3-1
909,132658,M. Rashford,2021,Manchester United,PL,CAM,11,9,2927,85,Winger,high,LW
909,131458,M. Rashford,2324,Manchester United,PL,CAM,7,2,2278,68,Winger,high,LW under ten Hag
25,154485,M. Reus,1617,Borussia Dortmund,BL,CAM,7,4,1190,74,Winger,low,"Injury-hit 1190 min; Tuchel front-three rotation across LW/AM - thin, no clean majority"
25,153747,M. Reus,1819,Borussia Dortmund,BL,CAM,17,8,2322,88,CAM,high,Favre's 10 in 4-2-3-1; 17-goal season
25,153382,M. Reus,1920,Borussia Dortmund,BL,CAM,11,5,1502,79,CAM,medium,Captain-10 until Feb injury; some CF spells (bundesliga.com match records)
1912,134773,D. Payet,1516,West Ham,PL,CAM,9,12,2573,87,CAM,high,West Ham's 10 in 4-2-3-1; Payet's breakout season
18784,132808,J. Maddison,1920,Leicester,PL,CAM,6,3,2628,74,CAM,medium,Rodgers 4-1-4-1: advanced left-interior playmaker - CAM/CM boundary case
18784,131974,J. Maddison,2122,Leicester,PL,CAM,12,8,2466,87,CAM,high,Right-sided 10; Leicester's main creator
18784,131157,J. Maddison,2324,Tottenham,PL,CAM,4,9,2154,80,CAM,high,Postecoglou's left-sided 10
18784,130744,J. Maddison,2425,Tottenham,PL,CAM,9,7,1817,84,CAM,high,10 in 4-2-3-1
37930,172793,A. El Khayati,1617,ADO Den Haag,ERE,CAM,5,NR,689,58,CAM,low,Part-season (~689 min) at ADO; playmaker when used - thin sample
37930,172050,A. El Khayati,1819,ADO Den Haag,ERE,CAM,17,12,2932,86,CAM,high,ADO's classic 10; 17G/12A Eredivisie season
26728,142558,Francisco Medina Luna,1213,Rayo Vallecano,LL,CAM,18,2,2836,86,CAM,medium,"BeSoccer career split: mediapunta 85%/LW 15%; Jemez 4-2-3-1 with Trashorras deep, Piti advanced"
2795,133431,G. Sigurðsson,1819,Everton,PL,CAM,13,6,3134,86,CAM,high,Silva's fixed 10 at Everton
129718,137957,J. Bellingham,2324,Real Madrid,LL,CAM,19,6,2324,86,CAM,high,Advanced mid/free role at the tip of Ancelotti's diamond
12994,148331,M. Hamšík,1617,Napoli,SA,CAM,12,10,3050,86,CM,high,"Left mezzala in Sarri's fixed 4-3-3 (Jorginho anchor, Allan right)"
668,160551,N. Fekir,1617,Lyon,L1,CAM,9,4,2223,70,CAM,medium,Post-ACL season; 10/second striker off Lacazette
668,160085,N. Fekir,1718,Lyon,L1,CAM,18,8,2480,86,CAM,high,Lyon captain-10
668,159637,N. Fekir,1819,Lyon,L1,CAM,9,7,1991,78,CAM,high,Lyon's 10
668,139473,N. Fekir,1920,Real Betis,LL,CAM,7,4,2649,70,CAM,high,Pellegrini-era Betis 10 from arrival; consistent role
668,139019,N. Fekir,2021,Real Betis,LL,CAM,5,5,2637,64,CAM,high,Betis's fixed 10 in Pellegrini's 4-2-3-1
668,138542,N. Fekir,2122,Real Betis,LL,CAM,6,8,2812,71,CAM,high,Betis's fixed 10
668,138089,N. Fekir,2223,Real Betis,LL,CAM,2,2,965,47,CAM,high,Same 10 role; season cut short by ACL (965 min)
668,137638,N. Fekir,2324,Real Betis,LL,CAM,1,2,1047,40,CAM,high,Same 10 role on return from ACL
18873,133319,R. Fraser,1819,Bournemouth,PL,CAM,7,14,3173,86,Winger,high,Wide L/R at Bournemouth; 14-assist crossing season
1856,148164,S. Milinković-Savić,1617,Lazio,SA,CAM,4,7,2733,74,CM,medium,Inzaghi's first season: interior of the midfield three (Biglia anchor); some advanced use - CM lean
1856,146413,S. Milinković-Savić,2021,Lazio,SA,CAM,8,9,2754,81,CM,high,Mezzala in the settled 3-5-2 (Leiva anchor)
1856,145961,S. Milinković-Savić,2122,Lazio,SA,CAM,11,11,3110,86,CM,high,Mezzala; Sarri's 4-3-3 interior from mid-season
1695,139786,Santi Cazorla,1920,Villarreal,LL,CAM,11,9,2461,86,CAM,medium,Advanced interior playmaker in Calleja's 4-4-2 - CAM/CM boundary
522,154486,T. Müller,1617,Bayern München,BL,CAM,5,12,2264,77,Winger,medium,Ancelotti's down year: mostly RW (Thiago/Vidal central)
522,153761,T. Müller,1819,Bayern München,BL,CAM,6,9,2391,76,CAM,low,Kovac rotation: 10/RW split with James - no clean majority
522,153383,T. Müller,1920,Bayern München,BL,CAM,8,21,2259,86,CAM,high,Flick's raumdeuter-10; 21-assist season
522,152998,T. Müller,2021,Bayern München,BL,CAM,11,18,2683,85,CAM,high,Flick's 10
522,152627,T. Müller,2122,Bayern München,BL,CAM,8,18,2578,85,CAM,high,Nagelsmann's 10
522,152262,T. Müller,2223,Bayern München,BL,CAM,7,8,1679,74,CAM,medium,Reduced minutes (1679); 10/false-9 under Nagelsmann then Tuchel
522,151912,T. Müller,2324,Bayern München,BL,CAM,5,9,1659,72,CAM,low,Backup 10/RW behind Musiala; 1659 min mostly from bench
522,151561,T. Müller,2425,Bayern München,BL,CAM,1,4,1255,48,CAM,low,Fringe under Kompany; AM cameos in farewell season (1255 min)
174,134750,C. Eriksen,1516,Tottenham,PL,CAM,6,13,2941,85,CAM,high,Poch's left-sided 10/main creator
2205,161183,H. Ben Arfa,1516,Nice,L1,CAM,17,6,2843,85,CAM,high,Tip of Puel's 4-1-2-1-2 diamond behind two strikers (verified this session)
12667,141344,Jonathan Viera,1516,Las Palmas,LL,CAM,10,9,3121,85,CAM,high,Las Palmas's playmaker-10 under Setien
978,154167,K. Havertz,1718,Bayer Leverkusen,BL,CAM,3,8,2139,65,CAM,medium,18-year-old used at AM and right mid under Herrlich - narrow AM plurality
978,153808,K. Havertz,1819,Bayer Leverkusen,BL,CAM,17,3,2899,85,CAM,high,Leverkusen's fixed AM; 17-goal season
978,153426,K. Havertz,1920,Bayer Leverkusen,BL,CAM,12,6,2462,80,CAM,medium,Bosz's AM; CF conversion only post-restart
25618,132735,Matheus Pereira,2021,West Brom,PL,CAM,11,6,2582,85,CAM,high,West Brom's 10; team's sole creative hub
47323,140917,Mikel Oyarzabal,1617,Real Sociedad,LL,CAM,2,7,2726,60,Winger,medium,Broke through as a wide forward (2G/7A); side varied
47323,140443,Mikel Oyarzabal,1718,Real Sociedad,LL,CAM,12,5,2781,84,Winger,high,Fixed LW
47323,139574,Mikel Oyarzabal,1920,Real Sociedad,LL,CAM,10,11,3063,85,Winger,high,Fixed LW (Isak/Willian Jose CF)
47323,139130,Mikel Oyarzabal,2021,Real Sociedad,LL,CAM,11,8,2430,82,Winger,high,Fixed LW
47323,138639,Mikel Oyarzabal,2122,Real Sociedad,LL,CAM,9,3,1673,73,Winger,high,LW until March ACL (1673 min)
2929,154491,T. Hazard,1617,Borussia Mönchengladbach,BL,CAM,6,4,1631,73,Winger,medium,Wide L under Schubert then Hecking
2929,154114,T. Hazard,1718,Borussia Mönchengladbach,BL,CAM,10,5,2946,80,Winger,high,Fixed LW
2929,153766,T. Hazard,1819,Borussia Mönchengladbach,BL,CAM,10,10,2878,85,Winger,high,Fixed LW/RW
1640,146886,H. Çalhanoğlu,1920,AC Milan,SA,CAM,9,9,2718,84,CAM,medium,LW under Giampaolo and early Pioli; definitive 10 from winter - narrow CAM plurality
745,140919,Isco,1617,Real Madrid,LL,CAM,10,8,1637,84,CAM,medium,Rotation player until spring 4-3-1-2 with Isco at the tip
745,140459,Isco,1718,Real Madrid,LL,CAM,7,7,1781,82,CAM,high,10 in Zidane's 4-4-2 diamond
48079,170911,J. Karlsson,2122,AZ Alkmaar,ERE,CAM,17,12,3276,84,Winger,high,AZ's fixed LW; 17G/12A
48079,170540,J. Karlsson,2223,AZ Alkmaar,ERE,CAM,9,4,1786,68,Winger,high,AZ's LW (sold to Bologna Aug 2023)
48079,144960,J. Karlsson,2324,Bologna,SA,CAM,0,0,344,15,Winger,low,344 fringe minutes at Bologna; LW in cameos - thin sample
48079,169554,J. Karlsson,2526,Utrecht,ERE,CAM,4,1,688,51,UNSURE,UNSURE,No reliable per-season record for Utrecht 25/26 available here (688 min); declining to infer from career position
181812,152889,J. Musiala,2021,Bayern München,BL,CAM,6,1,870,63,CAM,low,"870 breakout minutes mostly as sub across AM/wing - thin, no majority role"
181812,152176,J. Musiala,2223,Bayern München,BL,CAM,12,10,2217,84,CAM,high,One of the two central AMs in Nagelsmann's 4-2-2-2
181812,151851,J. Musiala,2324,Bayern München,BL,CAM,10,5,1767,79,CAM,medium,"Tuchel insisted on him centrally; only occasional wing (BFW coverage, verified this session); 24 injury-limited apps"
181812,151525,J. Musiala,2425,Bayern München,BL,CAM,12,2,1804,79,CAM,medium,Kompany's central AM (Olise/Coman wide)
37381,176341,M. Trésor,2223,Genk,BPL,CAM,8,24,3325,84,CAM,high,Genk's 10; 24-assist season
18778,132834,H. Barnes,1920,Leicester,PL,CAM,6,8,2091,81,Winger,high,Fixed LW
18778,132037,H. Barnes,2122,Leicester,PL,CAM,6,10,2104,83,Winger,high,Fixed LW
904,134344,P. Pogba,1617,Manchester United,PL,CAM,5,4,2609,73,CM,high,Mourinho: deep/box-to-box beside Herrera/Fellaini
904,133935,P. Pogba,1718,Manchester United,PL,CAM,6,10,2151,83,CM,high,Box-to-box CM; not a 10
114799,136674,Rafael van der Vaart,1011,Tottenham,PL,CAM,13,NR,2239,83,CAM,high,Behind the striker in Redknapp's 4-4-1-1
114799,136284,Rafael van der Vaart,1112,Tottenham,PL,CAM,11,NR,2335,80,CAM,high,Same withdrawn-10 role
21269,183034,A. Boupendza,2021,Hatayspor,TR,CAM,22,1,2498,82,ST,high,Out-and-out CF; 22-goal Super Lig top scorer
25321,173247,D. Klaassen,1516,Ajax,ERE,CAM,13,8,2635,82,CAM,high,Advanced mid in Ajax's 4-3-3; captain
634,134879,David Silva,1415,Manchester City,PL,CAM,12,NR,2661,82,CAM,high,Pellegrini's fixed 10/left AM
25639,152911,L. Stindl,2021,Borussia Mönchengladbach,BL,CAM,14,8,1966,82,CAM,high,Rose's 10/second striker; captain
19220,172466,M. Mount,1718,Vitesse,ERE,CAM,14,9,2428,82,CAM,high,Vitesse's 10 on loan
19220,132839,M. Mount,1920,Chelsea,PL,CAM,7,5,2874,79,CAM,low,Lampard rotated him AM/LW/CM - AM plurality narrow
1991,154989,S. Kagawa,1516,Borussia Dortmund,BL,CAM,9,7,2168,82,CAM,high,Tuchel's 10/8; regular starter
1991,183917,S. Kagawa,1819,Beşiktaş,TR,CAM,4,2,546,58,CAM,low,546 min after Jan loan to Besiktas; 10 when used - thin sample
12724,183949,Talisca,1718,Beşiktaş,TR,CAM,14,7,2690,82,CAM,medium,Besiktas 4-2-3-1: the 10/SS (Quaresma/Babel wide)
517,141996,J. Rodríguez,1415,Real Madrid,LL,CAM,13,NR,2290,81,CAM,high,ID=James Rodriguez (Real Madrid): Ancelotti's AM; breakout post-World Cup season
517,154210,J. Rodríguez,1718,Bayern München,BL,CAM,7,11,1625,81,CAM,medium,Heynckes used him 10 and 8 at Bayern
156477,157413,R. Cherki,2425,Lyon,L1,CAM,8,11,2054,81,CAM,high,Lyon's 10; 11-assist season
8627,141141,T. Bongonda,1617,Celta Vigo,LL,CAM,1,3,2170,46,Winger,medium,Wide rotation (LW/RW) under Berizzo at Celta
8627,177355,T. Bongonda,1920,Genk,BPL,CAM,5,NR,1420,50,Winger,medium,Genk LW; 1420 min
8627,176974,T. Bongonda,2021,Genk,BPL,CAM,16,8,2908,81,Winger,high,Genk's fixed LW; 16-goal season
162016,151948,X. Simons,2324,RB Leipzig,BL,CAM,8,11,2675,81,CAM,medium,Left of the two central AMs in Rose's 4-2-2-2; some LW
2002,183816,A. Ljajić,1819,Beşiktaş,TR,CAM,9,11,2229,80,CAM,medium,Besiktas 4-2-3-1 with Ljajic the 10 (11 assists)
2002,183031,A. Ljajić,2021,Beşiktaş,TR,CAM,2,3,1103,54,CAM,low,1103 fringe minutes; AM when used - thin sample
908,134083,A. Martial,1617,Manchester United,PL,CAM,4,6,1559,70,Winger,high,LW under Mourinho (Ibrahimovic at CF); not a striker that season
908,133698,A. Martial,1718,Manchester United,PL,CAM,9,5,1583,80,Winger,high,LW (Lukaku at CF)
1323,137007,Dani Olmo,2526,Barcelona,LL,CAM,7,8,2077,80,CAM,medium,Flick's 10/left AM when fit; spring half beyond verifiable coverage here
20784,159426,F. Honorat,1920,Saint Etienne,L1,CAM,0,3,849,49,Winger,low,849 fringe minutes at Saint-Etienne; wide when used - thin sample
20784,159032,F. Honorat,2021,Stade Brestois 29,L1,CAM,8,5,2469,75,Winger,medium,Brest RW after summer move
20784,158582,F. Honorat,2122,Stade Brestois 29,L1,CAM,11,4,2911,80,Winger,high,Brest's fixed RW
78,177013,H. Vanaken,2021,Club Brugge KV,BPL,CAM,11,7,2990,77,CAM,high,Advanced mid/10 in Clement's system; captain
78,176597,H. Vanaken,2122,Club Brugge KV,BPL,CAM,11,9,3286,80,CAM,high,One of the two 10s in the 3-4-2-1
78,176219,H. Vanaken,2223,Club Brugge KV,BPL,CAM,14,6,3574,79,CAM,high,Same advanced-mid role; ever-present (3574 min)
78,175841,H. Vanaken,2324,Club Brugge KV,BPL,CAM,9,12,3265,79,CAM,high,AM under Deila/Hayen
78,175513,H. Vanaken,2425,Club Brugge KV,BPL,CAM,9,12,3265,79,CAM,high,AM in Hayen's 3-4-2-1; CL-run season
984,154293,J. Brandt,1617,Bayer Leverkusen,BL,CAM,3,8,2305,72,Winger,high,Schmidt/Korkut Leverkusen: fixed LW
984,153926,J. Brandt,1718,Bayer Leverkusen,BL,CAM,9,3,2335,77,Winger,medium,Mostly wide left under Herrlich (pre-Bosz)
984,153170,J. Brandt,1920,Borussia Dortmund,BL,CAM,3,7,2210,69,CAM,medium,"Bit-part wide early, then central playmaker/dual-AM in 3-4-2-1 from Nov (bundesliga.com, verified this session); real pivot share"
984,152401,J. Brandt,2122,Borussia Dortmund,BL,CAM,9,8,2082,80,CAM,medium,AM/wing mix under Rose - AM plurality
984,152033,J. Brandt,2223,Borussia Dortmund,BL,CAM,9,8,2410,80,CAM,medium,Terzic 4-2-3-1: 10/left AM
984,151651,J. Brandt,2324,Borussia Dortmund,BL,CAM,7,11,2230,80,CAM,high,Terzic's fixed 10; 11-assist season
984,151298,J. Brandt,2425,Borussia Dortmund,BL,CAM,5,10,2318,77,CAM,medium,10 under Sahin (Aug-Jan); Kovac from Feb
1942,176991,J. Ito,2021,Genk,BPL,CAM,11,14,3232,80,Winger,high,Genk's fixed RW; 14-assist season
206,164874,João Mário,2223,Benfica,PRT,CAM,17,6,2477,80,CAM,medium,ID=the Benfica midfielder (not the full-back): right AM/10 under Schmidt; penalties inflate goal count
782,145980,L. Pellegrini,2122,AS Roma,SA,CAM,9,5,2300,80,CAM,high,ID=Lorenzo Pellegrini: the 10 in Mourinho's 3-4-1-2
18780,160857,R. Ghezzal,1617,Lyon,L1,CAM,2,2,1284,53,Winger,medium,Lyon RW rotation (1284 min)
18780,160421,R. Ghezzal,1718,Monaco,L1,CAM,2,3,995,58,Winger,low,995 fringe minutes at Monaco; wide when used - thin sample
18780,183150,R. Ghezzal,2021,Beşiktaş,TR,CAM,8,17,2418,80,Winger,high,Besiktas's fixed RW; 17-assist title season
18780,182648,R. Ghezzal,2122,Beşiktaş,TR,CAM,3,7,2620,64,Winger,medium,RW in an injury-hit follow-up season
40403,181717,S. Szymański,2324,Fenerbahçe,TR,CAM,10,11,2916,80,CAM,high,Fenerbahce's 10 under Kartal (Fred/Ismail deeper)
