api_player_id,card_id,player_name,season,club,league,current_pool,goals,assists,minutes,rt,verified_position,confidence,evidence
41197,165831,Galeno,1920,SC Braga,PRT,CAM,6,4,1494,62,Winger,low,Braga LW (1494 min)
41197,165430,Galeno,2021,SC Braga,PRT,CAM,3,3,2485,47,Winger,medium,Braga's fixed LW
41197,165034,Galeno,2122,FC Porto,PRT,CAM,1,NR,303,26,UNSURE,UNSURE,303 fringe minutes; no citable data
41197,164230,Galeno,2324,FC Porto,PRT,CAM,9,7,2240,69,Winger,medium,Porto's fixed LW
41197,163779,Galeno,2425,FC Porto,PRT,CAM,8,0,1451,58,Winger,medium,Porto LW (1451 min)
44406,166901,Héldon Augusto Almeida Ramos,1617,Rio Ave,PRT,CAM,0,4,1987,49,Winger,low,Heldon: wide forward per Portuguese records
44406,166501,Héldon Augusto Almeida Ramos,1718,Guimaraes,PRT,CAM,5,6,2063,69,Winger,low,Same wide role at Guimaraes
81,176966,K. Diatta,2021,Club Brugge KV,BPL,CAM,9,2,1504,69,Winger,medium,Brugge RW until Jan Monaco move (1504 min)
38130,172296,M. Mahi,1718,Groningen,ERE,CAM,7,5,2037,65,Winger,medium,"Groningen LW (TM main position: Left Winger, verified earlier)"
38130,171931,M. Mahi,1819,Groningen,ERE,CAM,8,6,2172,69,Winger,medium,Same LW role
38130,170774,M. Mahi,2122,Utrecht,ERE,CAM,4,4,879,57,Winger,low,879 rotation min at Utrecht; wide when used
426,153348,M. Uth,1920,1. FC Köln,BL,CAM,5,5,1168,66,CAM,low,Jan loan to Koln: second striker/AM (1168 min)
426,152593,M. Uth,2122,1. FC Köln,BL,CAM,5,8,2041,69,CAM,medium,One of the two 10s in Baumgart's 4-2-2-2
53659,167189,Miguel Cardoso,1617,Tondela,PRT,CAM,1,4,2092,45,Winger,low,Tondela wide forward per Portuguese records
53659,166800,Miguel Cardoso,1718,Tondela,PRT,CAM,8,6,2610,69,Winger,low,Same wide role; 8-goal season
53659,182315,Miguel Cardoso,2122,Kayserispor,TR,CAM,4,2,1248,52,Winger,low,Kayserispor wide forward (1248 min)
53659,181929,Miguel Cardoso,2223,Kayserispor,TR,CAM,7,6,2348,65,Winger,low,Same wide role
53659,181528,Miguel Cardoso,2324,Kayserispor,TR,CAM,1,7,2523,51,Winger,low,Same wide role; 7 assists
53659,181155,Miguel Cardoso,2425,Kayserispor,TR,CAM,8,7,2869,68,Winger,low,Same wide role; 8G/7A
2058,134068,Nolito,1617,Manchester City,PL,CAM,4,2,775,62,Winger,low,775 fringe min at City; LW in cameos
2058,139333,Nolito,2021,Celta Vigo,LL,CAM,7,5,2627,69,Winger,medium,Celta: wide-left forward under Coudet (2627 min)
2058,138885,Nolito,2122,Celta Vigo,LL,CAM,2,NR,1380,37,Winger,low,Wide rotation (1380 min)
21451,159651,R. Ripart,1819,Nimes,L1,CAM,8,4,3009,69,Winger,low,Nimes: right-sided forward per French records - wide plurality
21451,158360,R. Ripart,2122,Estac Troyes,L1,CAM,2,2,1900,45,UNSURE,UNSURE,Troyes role rotated between forward and wing-back; no citable per-season split
25352,154592,Salomon Armand Magloire Kalou,1617,Hertha BSC,BL,CAM,7,4,1998,69,Winger,low,Hertha: wide-left forward with CF share - wide plurality
20634,159030,A. Claude-Maurice,2021,Nice,L1,CAM,4,5,1908,68,CAM,low,"Nice: attacking mid also used wide - AM plurality, thin data"
3430,183463,C. Ekuban,1920,Trabzonspor,TR,CAM,4,3,1151,56,ST,low,Trabzonspor forward rotation (1151 min)
3430,183067,C. Ekuban,2021,Trabzonspor,TR,CAM,10,4,2747,68,ST,low,"CF/wide-left split post-Sorloth - CF plurality, 10 goals"
2414,165490,Everton,2021,Benfica,PRT,CAM,7,8,1977,68,Winger,medium,Benfica LW (Everton Cebolinha)
2414,165097,Everton,2122,Benfica,PRT,CAM,3,5,1609,53,Winger,medium,Same LW role
30460,146400,G. Caprari,2021,Benevento,SA,CAM,5,6,1879,68,CAM,low,Benevento: second striker behind Lapadula - SS/CAM boundary
31615,146385,G. Castrovilli,2021,Fiorentina,SA,CAM,5,3,2348,68,CM,medium,Fiorentina mezzala (8) under Iachini/Prandelli
50067,183218,H. Hajradinović,1920,Kasımpaşa,TR,CAM,4,7,2273,68,CAM,low,Kasimpasa's playmaker-10 per Turkish records (4G/7A)
25925,153244,J. Boëtius,1920,FSV Mainz 05,BL,CAM,4,5,2270,68,CAM,low,Mainz: AM/left rotation - advanced plurality
19128,132071,J. Harrison,2122,Leeds,PL,CAM,8,1,2649,68,Winger,high,Fixed LW under Bielsa then Marsch (2649 min)
47473,140389,Jason,1718,Levante,LL,CAM,1,2,1793,52,Winger,low,Levante RW (1793 min)
47473,139934,Jason,1819,Levante,LL,CAM,2,5,2333,68,Winger,low,Same RW role
106835,176732,K. Mitoma,2122,Union St. Gilloise,BPL,CAM,7,3,1630,68,Winger,low,USG loan: left wing/left wing-back split in the 3-5-2 - wide-left plurality
33255,184678,Ł. Podolski,1617,Galatasaray,TR,CAM,7,5,1780,68,ST,low,Galatasaray: CF plurality with LW share (7 goals) - close
33255,183542,Ł. Podolski,1920,Antalyaspor,TR,CAM,1,3,372,45,UNSURE,UNSURE,372 fringe minutes; no citable data
50097,183956,M. Yandaş,1718,Sivasspor,TR,CAM,1,1,839,42,UNSURE,UNSURE,839 rotation minutes; no citable role split
50097,183178,M. Yandaş,1920,Sivasspor,TR,CAM,6,5,2525,68,CM,low,Sivasspor captain: 8/10 hybrid - central plurality per Turkish records
