api_player_id,card_id,player_name,season,club,league,current_pool,goals,assists,minutes,rt,verified_position,confidence,evidence
644,152743,L. Sané,2122,Bayern München,BL,CAM,7,7,1980,72,Winger,high,Nagelsmann: LW/RW
50018,184343,Ö. Şahiner,1617,Konyaspor,TR,CAM,5,3,2410,65,Winger,low,Sahiner: right winger per Turkish league records
50018,183563,Ö. Şahiner,1819,Konyaspor,TR,CAM,8,4,2189,72,Winger,low,Same RW role; 8-goal season
22169,160675,W. Cyprien,1617,Nice,L1,CAM,8,3,2433,72,CM,medium,Nice's box-to-box 8 beside Seri; 8-goal season
2926,178538,Y. Tielemans,1617,Anderlecht,BPL,CAM,13,NR,3042,72,CM,medium,Anderlecht's deep-lying/advanced 8 in his POTY season (13 goals incl. pens)
21446,159739,A. Bobichon,1819,Nimes,L1,CAM,7,2,2154,71,CAM,low,Nimes: attacking mid per French records - thin split data
21446,159330,A. Bobichon,1920,Angers,L1,CAM,2,1,653,52,UNSURE,UNSURE,653 fringe minutes at Angers; no citable data
47554,139936,Adri Embarba,1819,Rayo Vallecano,LL,CAM,5,6,2291,71,Winger,medium,Rayo's LW
47554,138552,Adri Embarba,2122,Espanyol,LL,CAM,0,2,1997,35,Winger,low,"Espanyol wide rotation (1997 min, 0 goals)"
30510,139262,Álex Berenguer,2021,Athletic Club,LL,CAM,8,4,2289,71,Winger,medium,Athletic's LW
30510,138809,Álex Berenguer,2122,Athletic Club,LL,CAM,3,6,2172,60,Winger,medium,LW
30510,138363,Álex Berenguer,2223,Athletic Club,LL,CAM,4,1,2305,50,Winger,medium,LW
30510,137926,Álex Berenguer,2324,Athletic Club,LL,CAM,7,3,1579,67,Winger,medium,LW (Nico Williams on the right)
30510,137514,Álex Berenguer,2425,Athletic Club,LL,CAM,6,7,2351,69,Winger,medium,LW
